index,lat,long
48,-26.89178089,-26.89178089
125,-25.5822303767,-25.5822303767
828,-21.5952979464,-21.5952979464
841,-26.9568567111,-26.9568567111
561,-48.8213093516,-48.8213093516
358,-22.5020118119,-22.5020118119
616,-27.2161776439,-27.2161776439
44,-29.5532681185,-29.5532681185
550,-21.4157178336,-21.4157178336
975,-24.0045240796,-24.0045240796
497,-27.3684042663,-27.3684042663
970,-33.0375701778,-33.0375701778
695,-38.0438356714,-38.0438356714
528,-18.9925661073,-18.9925661073
319,-28.6441022857,-28.6441022857
708,-33.1448731196,-33.1448731196
829,-20.6936221159,-20.6936221159
735,-22.3392480715,-22.3392480715
1009,-25.2270458135,-25.2270458135
529,-23.1614190274,-23.1614190274
385,-21.326938198,-21.326938198
897,-38.8673679469,-38.8673679469
863,-23.8174516311,-23.8174516311
861,-25.9555684745,-25.9555684745
543,-23.1359285326,-23.1359285326
647,-27.3212910546,-27.3212910546
726,-25.8452206132,-25.8452206132
746,-20.5544755805,-20.5544755805
77,-44.1724817769,-44.1724817769
229,-20.1121385689,-20.1121385689
55,-34.3859268068,-34.3859268068
620,-21.5048856333,-21.5048856333
445,-33.0510237424,-33.0510237424
199,-33.2671361637,-33.2671361637
956,-29.4001386165,-29.4001386165
145,-21.1866724652,-21.1866724652
38,-25.2706870977,-25.2706870977
321,-24.7993729772,-24.7993729772
235,-15.4678665694,-15.4678665694
29,-20.5239511683,-20.5239511683
73,-29.9766924246,-29.9766924246
284,-45.7252020003,-45.7252020003
991,-22.8320197881,-22.8320197881
278,-31.7661168454,-31.7661168454
681,-30.6928189525,-30.6928189525
935,-27.0143368416,-27.0143368416
378,-36.9371777644,-36.9371777644
131,-26.9790825372,-26.9790825372
921,-31.6122332509,-31.6122332509
179,-25.2081143036,-25.2081143036
633,-20.8513877632,-20.8513877632
697,-27.8472440762,-27.8472440762
1052,-19.7890898205,-19.7890898205
356,-28.0691585076,-28.0691585076
509,-16.4641035942,-16.4641035942
691,-20.4679992624,-20.4679992624
1054,-20.4600811539,-20.4600811539
502,-27.8967019198,-27.8967019198
896,-24.6637749589,-24.6637749589
490,-22.0435245384,-22.0435245384
913,-17.756500768,-17.756500768
43,-19.0439222217,-19.0439222217
1012,-27.1792887405,-27.1792887405
178,-28.0098793436,-28.0098793436
652,-21.8266725738,-21.8266725738
973,-17.7909010565,-17.7909010565
342,-25.2733818734,-25.2733818734
604,-24.2935307816,-24.2935307816
118,-19.7233160452,-19.7233160452
78,-38.0834205859,-38.0834205859
430,-29.9132358298,-29.9132358298
922,-28.4662893627,-28.4662893627
448,-26.491680607,-26.491680607
177,-24.0895943323,-24.0895943323
779,-25.4533600329,-25.4533600329
899,-39.9198230199,-39.9198230199
130,-18.1570487849,-18.1570487849
332,-35.5324052993,-35.5324052993
540,-24.1446937321,-24.1446937321
367,-19.3378297013,-19.3378297013
628,-22.1171951472,-22.1171951472
403,-22.517889206,-22.517889206
915,-25.321205667,-25.321205667
1017,-22.0321340907,-22.0321340907
754,-31.0048099654,-31.0048099654
557,-19.2703940127,-19.2703940127
36,-26.5389852928,-26.5389852928
734,-25.0859277119,-25.0859277119
759,-65.9099512264,-65.9099512264
313,-65.9597356056,-65.9597356056
930,-33.9045655774,-33.9045655774
116,-23.6390578345,-23.6390578345
244,-20.3770343507,-20.3770343507
920,-20.6293117797,-20.6293117797
204,-19.4078203003,-19.4078203003
42,-21.5406112797,-21.5406112797
1051,-27.4453201905,-27.4453201905
622,-21.0970248134,-21.0970248134
583,-23.6395615694,-23.6395615694
801,-20.395596638,-20.395596638
469,-25.3164266367,-25.3164266367
842,-22.0005950713,-22.0005950713
758,-22.2661562774,-22.2661562774
489,-23.4780596368,-23.4780596368
761,-24.2406751295,-24.2406751295
839,-28.3833426202,-28.3833426202
353,-21.5097573123,-21.5097573123
777,-25.9364295686,-25.9364295686
689,-26.8100737196,-26.8100737196
934,-14.6056176701,-14.6056176701
517,-44.7809851415,-44.7809851415
175,-18.9704724601,-18.9704724601
380,-19.552058264,-19.552058264
1002,-24.5617219778,-24.5617219778
255,-23.5115501827,-23.5115501827
608,-16.5921243143,-16.5921243143
320,-15.8704299375,-15.8704299375
931,-23.1602148677,-23.1602148677
627,-21.8618303862,-21.8618303862
80,-18.1204455142,-18.1204455142
500,-24.7300970778,-24.7300970778
237,-27.1468928227,-27.1468928227
406,-28.3104762028,-28.3104762028
979,-25.7864195169,-25.7864195169
521,-66.0056255788,-66.0056255788
945,-18.1984238112,-18.1984238112
669,-35.2622621648,-35.2622621648
748,-17.1987001723,-17.1987001723
416,-16.4076159724,-16.4076159724
150,-22.1542230924,-22.1542230924
220,-37.9531644908,-37.9531644908
419,-21.0474699287,-21.0474699287
615,-18.6492875308,-18.6492875308
429,-22.9511032632,-22.9511032632
317,-26.9143468401,-26.9143468401
799,-20.7093781744,-20.7093781744
40,-21.9075029436,-21.9075029436
711,-27.6176896199,-27.6176896199
663,-24.4756085684,-24.4756085684
30,-21.7968385666,-21.7968385666
904,-18.2306426668,-18.2306426668
410,-23.0897085924,-23.0897085924
525,-20.3544077328,-20.3544077328
347,-22.5480137872,-22.5480137872
341,-22.7257620619,-22.7257620619
546,-26.0915685198,-26.0915685198
386,-31.4639868204,-31.4639868204
875,-21.8135956437,-21.8135956437
888,-26.3834132943,-26.3834132943
1034,-29.7861001457,-29.7861001457
783,-31.3863703341,-31.3863703341
640,-34.5931224344,-34.5931224344
800,-29.9006290065,-29.9006290065
79,-18.2802708469,-18.2802708469
809,-20.3047796899,-20.3047796899
294,-26.6831746674,-26.6831746674
762,-17.9630025592,-17.9630025592
602,-21.9415012049,-21.9415012049
315,-29.0921831103,-29.0921831103
672,-47.1691566665,-47.1691566665
805,-24.1821489599,-24.1821489599
1013,-24.921826123,-24.921826123
446,-26.6961124184,-26.6961124184
409,-18.4711082676,-18.4711082676
626,-20.8626979152,-20.8626979152
182,-26.3533474593,-26.3533474593
858,-29.1618571936,-29.1618571936
684,-20.4391830192,-20.4391830192
439,-20.1596068656,-20.1596068656
478,-41.8233136065,-41.8233136065
1003,-31.3445617115,-31.3445617115
344,-36.4553467027,-36.4553467027
944,-19.8039613918,-19.8039613918
154,-22.044447183,-22.044447183
391,-21.2515283999,-21.2515283999
693,-20.7031753725,-20.7031753725
325,-28.2688483483,-28.2688483483
440,-36.7034519166,-36.7034519166
1022,-28.1334718636,-28.1334718636
467,-15.9163514799,-15.9163514799
725,-25.2247028286,-25.2247028286
795,-21.6684163684,-21.6684163684
817,-21.7534779739,-21.7534779739
159,-22.2051914545,-22.2051914545
765,-25.630504512,-25.630504512
390,-18.4211503951,-18.4211503951
947,-36.2186585644,-36.2186585644
612,-31.628652812,-31.628652812
230,-21.0701808227,-21.0701808227
110,-27.9484982188,-27.9484982188
17,-24.4651347261,-24.4651347261
210,-26.5260678559,-26.5260678559
986,-23.1865748886,-23.1865748886
855,-18.8049593155,-18.8049593155
972,-24.2592499071,-24.2592499071
47,-24.5378147478,-24.5378147478
480,-24.2870961518,-24.2870961518
846,-24.9870677511,-24.9870677511
212,-16.2644241851,-16.2644241851
903,-19.2668236716,-19.2668236716
594,-29.4001393028,-29.4001393028
484,-27.0471371198,-27.0471371198
1011,-24.7897748375,-24.7897748375
1048,-18.8991626797,-18.8991626797
918,-22.1114818054,-22.1114818054
488,-26.2988949539,-26.2988949539
806,-19.7078275015,-19.7078275015
397,-20.2995835342,-20.2995835342
140,-30.472351901,-30.472351901
214,-24.2319723202,-24.2319723202
793,-20.3906118588,-20.3906118588
146,-20.6149519041,-20.6149519041
