index,lat,long
48,28.5592270256,41.41681701
125,28.6984990499,41.5560890342
828,58.7571041437,71.6146941281
841,50.3988734846,63.2564634689
561,-16.806104575,-3.94851459069
358,67.8610140092,80.7186039936
616,32.6571204823,45.5147104667
44,-11.1706354489,1.68695453543
550,-10.9463524748,1.91123750959
975,16.8281435498,29.6857335342
497,73.6192018654,86.4767918498
970,9.90039884466,22.757988829
695,45.8083885912,58.6659785756
528,25.7106925745,38.5682825588
319,3.71059430968,16.568184294
708,67.6519199325,80.5095099168
829,9.16144396295,22.0190339473
735,46.0647518739,58.9223418582
1009,15.6978609217,28.5554509061
529,13.6672957916,26.5248857759
385,41.5549129186,54.412502903
897,2.51311792582,15.3707079102
863,10.6480421793,23.5056321636
861,-11.4671889481,1.39040103629
543,18.1644780562,31.0220680406
647,44.2478181583,57.1054081426
726,11.1516153573,24.0092053417
746,6.18287431327,19.0404642976
77,-23.9929053212,-11.1353153369
229,51.3213981839,64.1789881683
55,8.20159487616,21.0591848605
620,16.1382766762,28.9958666605
445,44.8843367136,57.741926698
199,3.05077641143,15.9083663958
956,15.4163762994,28.2739662838
145,29.6945659931,42.5521559775
38,22.7933870041,35.6509769885
321,42.149253706,55.0068436904
235,39.8926253498,52.7502153341
29,32.8154602172,45.6730502016
73,44.377619562,57.2352095464
284,1.98454058065,14.842130565
991,42.5367065314,55.3942965158
278,50.8897711331,63.7473611174
681,12.8075044165,25.6650944009
935,8.33305144183,21.1906414262
378,-6.07275162004,6.78483836431
131,38.4045614494,51.2621514337
921,13.9397525721,26.7973425565
179,40.570121897,53.4277118813
633,-0.0204563881172,12.8371335962
697,65.8259905021,78.6835804864
1052,38.1539112487,51.011501233
356,-11.2868151333,1.57077485107
509,25.7724267128,38.6300166971
691,16.7518236215,29.6094136058
1054,23.6066689365,36.4642589208
502,66.1637901798,79.0213801642
896,39.5465177754,52.4041077598
490,24.8710890497,37.728679034
913,23.8609418662,36.7185318505
43,27.1070001579,39.9645901422
1012,64.9467906066,77.804380591
178,20.9037309326,33.761320917
652,5.44772629689,18.3053162812
973,-5.78466550112,7.07292448323
342,2.16135858979,15.0189485741
604,-0.0809290333947,12.776660951
118,29.8057898534,42.6633798378
78,8.32513332417,21.1827233085
430,22.1317260989,34.9893160832
922,-5.77716196495,7.0804280194
448,32.358824588,45.2164145724
177,48.1160735967,60.973663581
779,1.73857106776,14.5961610521
899,13.5240516371,26.3816416215
130,39.9761619864,52.8337519707
332,10.4570872284,23.3146772127
540,62.048881925,74.9064719094
367,20.301445549,33.1590355334
628,23.9180189155,36.7756088999
403,30.2446841335,43.1022741179
915,18.5737365392,31.4313265236
1017,25.6195838797,38.4771738641
