index,lat,long
48,5.20751953125,-27.6118164062
125,-2.19482421875,12.4584960938
828,5.16455078125,25.8959960938
841,-32.8979492188,93.4584960938
561,3.69580078125,-30.2290039062
358,-4.08544921875,49.8959960938
616,14.7661132813,-23.4008789062
44,-1.05419921875,-31.6040039062
550,-0.92919921875,-64.1040039062
975,26.5864257813,-55.2290039062
497,8.25830078125,5.14599609375
970,7.00830078125,-7.72900390625
695,29.5708007813,-13.9790039062
528,6.44580078125,6.33349609375
319,-25.9604492187,9.95849609375
708,-17.1948242187,77.7709960938
829,-8.52294921875,-11.8540039062
735,12.5083007813,-36.1040039062
1009,9.92236328125,-25.3227539062
529,7.33642578125,-7.82275390625
385,2.57080078125,11.1459960938
897,0.03955078125,-53.3540039062
863,-9.33544921875,26.8959960938
861,-10.1088867187,-50.0883789062
543,11.3833007813,-28.4165039062
647,-9.55419921875,16.7709960938
726,-15.1948242187,-11.5727539062
746,-1.31982421875,-39.0415039062
77,-20.6791992187,-8.72900390625
229,-10.9291992187,61.2084960938
55,-24.9604492187,14.1459960938
620,-17.7729492187,-2.22900390625
445,-7.30419921875,-4.72900390625
199,-13.9291992187,-1.22900390625
956,8.19189453125,-57.8540039062
145,4.35205078125,-3.60400390625
38,29.2895507813,-54.9477539062
321,-5.52294921875,52.5209960938
235,24.1645507813,-18.2290039062
29,23.1020507813,-35.7290039062
73,-0.83544921875,-12.5415039062
284,10.5708007813,-41.7290039062
991,2.53955078125,18.2709960938
278,-33.6323242188,154.708496094
681,-28.3432617187,78.4350585938
935,14.6645507813,-16.2290039062
378,-8.17919921875,-13.4790039062
131,-14.2416992187,75.6459960938
921,6.63330078125,-9.97900390625
179,-5.24169921875,21.8959960938
633,7.64892578125,-41.6665039062
697,9.39892578125,38.6459960938
1052,1.38330078125,-5.72900390625
356,-10.5541992187,-34.9790039062
509,8.78955078125,14.1459960938
691,10.1020507813,6.80224609375
1054,8.14892578125,-13.8540039062
502,42.1645507812,-39.4790039062
896,-9.56982421875,12.3959960938
490,-9.46044921875,-21.8540039062
913,0.50830078125,10.0209960938
43,4.28955078125,-11.6040039062
1012,13.9379882813,53.8334960938
178,-5.03076171875,-17.7915039062
652,-0.49169921875,-46.7915039062
973,3.39892578125,-59.4165039062
342,-16.6245117187,-12.6040039062
604,-11.1284179687,-23.4946289062
118,8.11767578125,16.1772460938
78,6.80517578125,-4.79150390625
430,-0.19482421875,-30.8852539062
922,-23.0854492187,-32.4165039062
448,3.51611328125,26.4741210938
177,13.1176757813,38.3334960938
779,-7.64794921875,12.2084960938
899,-1.92919921875,-17.7290039062
130,12.1958007813,-5.72900390625
332,23.9145507813,-51.4790039062
540,-7.06201171875,117.520996094
367,-0.17919921875,-22.2915039062
628,-13.8041992187,13.5834960938
403,1.19580078125,-3.47900390625
915,-6.91357421875,-4.86962890625
1017,34.2797851562,-42.2524414062
754,-7.14794921875,27.8334960938
557,7.53955078125,-46.1040039062
36,-22.3354492187,-56.4790039062
734,4.47705078125,-39.2290039062
759,1.69580078125,26.2709960938
313,-19.0541992187,-103.729003906
930,14.2895507813,-60.6040039062
116,13.2270507813,-0.41650390625
244,12.6489257813,-38.4477539062
920,-8.64794921875,57.7084960938
204,0.53955078125,-33.1665039062
42,-12.9604492187,28.6459960938
1051,19.1098632813,-24.3227539062
622,-4.06982421875,9.77099609375
583,-1.64794921875,58.0209960938
801,9.47705078125,-29.7915039062
469,-39.2104492188,54.7084960938
842,-21.6791992187,-5.16650390625
758,20.6020507813,-26.4790039062
489,-5.77294921875,45.0209960938
761,14.6567382813,-30.4165039062
839,-5.80419921875,32.4038085938
353,11.9145507813,-13.4790039062
777,3.66455078125,-23.2290039062
689,-22.6479492187,37.0209960938
934,-1.64794921875,96.1459960938
517,13.1958007813,-88.2290039062
175,-6.21044921875,31.0209960938
380,0.85205078125,17.2709960938
1002,-18.2104492187,13.4584960938
255,-7.39794921875,10.8959960938
608,-2.08544921875,-3.60400390625
320,19.6020507813,-28.7915039062
931,-23.3354492187,41.0209960938
627,-8.58544921875,64.6459960938
80,-14.7416992187,83.2084960938
500,2.35205078125,3.89599609375
237,5.85205078125,-30.8120117187
406,-15.2924804687,79.0131835938
979,21.6489257813,-16.5258789062
521,30.6958007813,-39.7290039062
945,15.9614257813,46.6772460938
669,-2.50732421875,-2.91650390625
748,4.35205078125,8.64599609375
416,16.8208007813,-8.47900390625
150,3.67236328125,-17.4321289062
220,-5.61669921875,-29.6040039062
419,-2.99169921875,-38.6040039062
615,17.2270507813,-91.2915039062
429,33.8051757812,-22.7290039062
317,-11.5307617187,43.3334960938
799,36.5395507812,-55.9790039062
40,8.55517578125,-9.16650390625
711,-18.7182617187,39.6147460938
663,0.69580078125,17.2709960938
30,-11.6166992187,-16.9165039062
904,5.85205078125,19.7084960938
410,8.60205078125,12.8881835938
525,3.57080078125,6.58349609375
347,-17.3354492187,117.270996094
341,8.03564453125,-5.33056640625
546,22.3364257813,-44.0727539062
386,-1.36669921875,27.4584960938
875,-0.46923828125,-19.1879882812
888,0.32080078125,64.4584960938
1034,-13.8041992187,28.6459960938
783,0.24267578125,-18.3227539062
640,-4.21044921875,-83.7290039062
800,-8.05419921875,-29.6040039062
79,-7.36669921875,-21.6665039062
809,-3.27294921875,54.6459960938
294,2.30517578125,-63.1977539062
762,9.44580078125,84.6459960938
602,-3.67919921875,-8.04150390625
315,-15.0073242187,-30.1665039062
672,17.0708007813,-41.2290039062
805,15.2270507813,-44.0961914062
1013,4.80517578125,55.1459960938
446,7.59423828125,52.0209960938
409,21.6958007813,2.89599609375
626,13.9458007813,-4.91650390625
182,-13.3354492187,19.7084960938
858,-20.3041992187,-2.35400390625
684,8.75830078125,-1.47900390625
439,31.7583007813,-63.7915039062
478,-5.05419921875,-56.7290039062
1003,-4.30419921875,-9.91650390625
344,-25.5385742187,19.1459960938
944,19.6254882813,-27.3227539062
154,9.55517578125,-10.2915039062
391,5.83642578125,-28.1665039062
